measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Percent,1993,0.19030084087586063,0.20942251892738362,0.17217164092361048
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Percent,1993,0.15001911851086813,0.16677605385417021,0.13447057540736287
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Rate,1993,10441.115968051865,11825.40508102113,9176.449604536803
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Rate,1993,18518.91602931445,20368.777837519297,16726.843325259106
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Rate,1993,14446.772869585719,16061.535277448558,12967.549477743196
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1993,0.11991606186757169,0.13580850433093913,0.10556223359647793
Prevalence,Global,Female,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1993,0.20303496660195736,0.22351900704127572,0.18355040983940615
Prevalence,Global,Both,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1993,0.16203930828595411,0.18038284648230224,0.1453065243324283
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1993,11491.230978030639,13000.1668935436,10118.056674918109
Prevalence,Global,Female,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1993,19809.872526608444,21792.76498160853,17936.213927741883
Prevalence,Global,Both,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1993,15666.27401886617,17424.39279437742,14046.672439420574
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Number,1995,308408306.18648475,348398253.4075742,271454855.47047377
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Number,1995,538186375.02885,592655865.9165902,486816028.1038913
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Number,1995,846594681.2153348,941267023.7317085,759329574.9126558
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Percent,1995,0.11156838675681757,0.12616715832499428,0.09809022341707983
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Percent,1995,0.19382898884836025,0.21354535109429773,0.1754473410169042
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Percent,1995,0.15279005776177282,0.16997917282456068,0.13693146503841255
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Rate,1995,10627.016141622571,12004.974536699596,9353.688188482922
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Rate,1995,18862.522858821678,20771.586455839166,17062.079019852903
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Rate,1995,14709.77512791066,16354.728610549157,13193.524059119543
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1995,0.12066273037566054,0.13645288666535707,0.10622813908371478
Prevalence,Global,Female,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1995,0.20441085881999244,0.2248991569301427,0.18500242988220716
Prevalence,Global,Both,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1995,0.1631164309876008,0.181325466556553,0.14611857626403513
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1995,11551.367251479354,13051.543454297478,10190.788473495755
Prevalence,Global,Female,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1995,19935.223835160246,21914.58857450303,18062.050025270786
Prevalence,Global,Both,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1995,15759.014354625933,17508.177408230607,14146.439675697327
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Number,1994,301569391.4344115,341307270.9658958,265376307.53080395
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Number,1994,526224879.5878494,579178462.6021324,475601799.2777429
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Number,1994,827794271.0222611,920150883.388814,743065970.2556288
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Percent,1994,0.11062510798899466,0.12509017930803623,0.09722594359617705
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Percent,1994,0.1921965287804625,0.21163657561009785,0.17392900475682468
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Percent,1994,0.15149970042775937,0.1684864963136145,0.1358408265250135
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Rate,1994,10538.901957311606,11927.615892707325,9274.06748263704
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Rate,1994,18702.424175483397,20584.43395791798,16903.24219501393
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Rate,1994,14586.2724182137,16213.65588142406,13093.304757313797
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1994,0.12035832858991341,0.13624297592496312,0.10598464668156661
